^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS5810
!dataset_title = Hypoxia effect on von Hippel Lindau-overexpressing renal cell carcinoma cells
!dataset_description = Analysis of renal cell carcinoma (RCC) 786-O cells transfected with von Hippel Lindau (VHL)-overexpression vector and cultured under hypoxia conditions (1% O2) for 24 hours. Results provide insight into overlap and differences of VHL- and hypoxia-dependent molecular alterations in RCC.
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 25890500
!dataset_platform = GPL6244
!dataset_platform_organism = Homo sapiens
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 33297
!dataset_sample_organism = Homo sapiens
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 8
!dataset_value_type = transformed count
!dataset_reference_series = GSE65168
!dataset_order = none
!dataset_update_date = Jun 28 2016
^SUBSET = GDS5810_1
!subset_dataset_id = GDS5810
!subset_description = control
!subset_sample_id = GSM1588482,GSM1588486,GSM1588481,GSM1588485
!subset_type = protocol
^SUBSET = GDS5810_2
!subset_dataset_id = GDS5810
!subset_description = VHL transfection
!subset_sample_id = GSM1588484,GSM1588488,GSM1588483,GSM1588487
!subset_type = protocol
^SUBSET = GDS5810_3
!subset_dataset_id = GDS5810
!subset_description = normoxia
!subset_sample_id = GSM1588483,GSM1588487,GSM1588481,GSM1588485
!subset_type = stress
^SUBSET = GDS5810_4
!subset_dataset_id = GDS5810
!subset_description = hypoxia
!subset_sample_id = GSM1588482,GSM1588486,GSM1588484,GSM1588488
!subset_type = stress
^DATASET = GDS5810
#ID_REF = Platform reference identifier
#IDENTIFIER = identifier
#GSM1588481 = Value for GSM1588481: 786-O biological replicate 1; src: renal cell carcinoma
#GSM1588485 = Value for GSM1588485: 786-O biological replicate 2; src: renal cell carcinoma
#GSM1588482 = Value for GSM1588482: 786-O Hypoxia biological replicate 1; src: renal cell carcinoma
#GSM1588486 = Value for GSM1588486: 786-O Hypoxia biological replicate 2; src: renal cell carcinoma
#GSM1588483 = Value for GSM1588483: 786-O VHL biological replicate 1; src: renal cell carcinoma
#GSM1588487 = Value for GSM1588487: 786-O VHL biological replicate 2; src: renal cell carcinoma
#GSM1588484 = Value for GSM1588484: 786-O VHL Hypoxia biological replicate 1; src: renal cell carcinoma
#GSM1588488 = Value for GSM1588488: 786-O VHL Hypoxia biological replicate 2; src: renal cell carcinoma
!dataset_table_begin
ID_REF	IDENTIFIER	GSM1588481	GSM1588485	GSM1588482	GSM1588486	GSM1588483	GSM1588487	GSM1588484	GSM1588488
7894227	control	6.70004	6.32694	6.14365	6.28602	5.96377	6.3234	5.81574	6.23103
7894228	control	5.82879	5.93721	5.73205	5.53825	5.75785	5.91485	6.12773	5.82921
7894229	control	6.5525	6.41295	6.18983	6.33727	6.14111	6.37268	6.46524	6.13983
7894230	control	5.61301	5.62434	5.66615	5.72972	5.31691	5.71877	5.50358	5.39914
7894231	control	6.40939	6.22882	6.21891	6.2854	6.47573	6.55332	6.51483	6.32193
7894232	control	9.23707	8.78696	8.98082	9.04314	8.98299	9.08809	9.15559	9.03202
7894233	control	6.38244	6.25662	6.33341	6.12004	6.0476	6.60422	6.5735	6.04193
7894234	control	7.45797	7.14559	7.30595	7.20555	6.95887	7.43791	7.09228	7.2025
7894235	control	8.95826	8.71345	8.75465	8.71317	8.85962	8.80765	8.93527	8.90699
7894236	control	13.2252	12.9262	13.0057	12.9994	13.0507	13.0708	13.0282	13.0957
7894237	control	6.79092	7.01171	6.90502	6.55423	6.82137	6.6903	6.71674	6.81728
7894238	control	6.79442	7.45943	6.24793	6.55459	6.98868	7.19967	7.10852	6.84549
7894239	control	12.451	12.6068	12.4673	12.7203	12.504	12.6788	12.7063	12.5181
7894240	control	6.38347	6.16258	5.71211	5.86433	5.86673	6.42462	5.82576	5.63562
7894241	control	6.4482	6.24253	6.04755	6.17459	6.25751	6.28243	6.85522	5.92118
7894242	control	6.21524	6.32993	6.06871	6.01014	6.37178	6.60808	6.27791	6.29178
7894243	control	5.42246	5.16993	5.20565	5.18536	5.05982	5.39232	5.31812	5.12928
7894244	control	6.18577	5.9854	6.2047	6.18316	6.2671	6.62122	6.04423	6.29122
7894245	control	5.6167	5.55164	5.38729	5.66546	5.85378	5.83621	5.64409	5.45468
7894246	control	7.36751	7.3736	7.28136	7.2669	7.41747	7.44358	7.49837	7.2883
7894247	control	6.66704	6.49079	6.44112	6.17598	6.01499	6.57289	6.41927	6.4174
7894248	control	5.48013	5.20321	5.27626	5.23105	5.46714	5.52504	5.48128	5.24714
7894249	control	9.95049	9.76459	9.60307	9.54961	9.81442	9.54701	9.52611	9.7202
7894250	control	6.17416	6.06994	6.0062	5.89547	5.80382	5.98116	6.26559	6.18054
7894251	control	7.48632	7.99424	7.07944	7.57646	7.46996	7.38608	7.44371	7.49163
7894252	control	11.4797	11.4213	11.4112	11.4429	11.3885	11.6614	11.7147	11.5227
7894253	control	5.99617	5.77643	5.58637	5.7652	5.7679	6.08954	5.89477	5.7414
7894254	control	7.96267	7.56456	7.08627	7.53311	7.48361	7.38014	7.45918	7.23498
7894255	control	5.63778	5.85454	5.43388	5.40929	5.46161	5.91153	5.62574	5.62337
7894256	control	10.9334	10.6301	10.6624	10.823	10.6053	10.8696	11.0102	10.8293
7894257	control	6.8738	6.40548	6.5114	6.6009	6.10622	6.80333	6.54071	6.18432
7894258	control	11.5761	12.1519	11.4386	12.1061	11.9199	12.1735	12.0327	11.9839
7894259	control	5.96204	5.60716	5.51888	5.88181	5.61932	5.69616	5.88748	5.55494
7894260	control	6.35366	5.94646	5.78922	6.3433	5.94683	6.08472	6.07656	5.65521
7894262	control	10.8248	11.0416	11.0087	10.9862	11.3656	11.0731	11.275	11.4782
7894263	control	12.9187	12.8912	12.8504	12.8487	12.7861	12.7905	12.9242	12.9254
7894264	control	12.3524	12.6218	12.3906	12.7213	12.4747	12.3307	12.6309	12.5162
7894265	control	5.68589	5.50771	5.40848	5.61283	5.56199	5.58954	5.63668	5.53274
7894266	control	8.32643	8.24793	8.20945	8.04439	8.03892	7.88264	8.3443	8.30834
7894267	control	9.22811	9.10688	9.10417	9.16252	8.77706	9.10577	9.44314	9.07078
7894268	control	6.33919	6.91278	6.21898	6.77672	6.46034	6.64384	6.73678	6.28944
7894269	control	11.8969	11.946	11.8462	12.0399	11.1135	11.4298	11.5219	11.3961
7894270	control	5.85677	5.91393	5.6509	5.40849	5.68356	6.01146	5.79467	5.87635
7894271	control	6.06609	6.12928	5.78136	5.97728	5.75489	5.88264	5.61471	5.67243
7894272	control	6.80213	6.66875	6.53059	6.74025	7.23856	6.99177	6.73135	6.86504
7894273	control	6.79953	6.05175	6.45943	6.44294	6.94251	6.85763	6.5477	6.94251
7894274	control	6.53484	6.39783	6.06968	6.11124	6.29527	6.45251	6.59173	6.26812
7894275	control	5.94078	5.97257	5.80586	6.2268	6.02671	6.01764	6.12117	5.74451
7894276	control	6.28598	6.3792	6.17987	6.10431	5.87886	6.26254	6.16961	6.07646
7894277	control	7.42675	7.3795	7.24371	7.29115	7.38538	7.53275	7.66241	7.51367
7894278	control	10.1145	10.0876	9.91101	9.97771	10.0733	10.2696	10.2129	10.3163
7894279	control	7.62958	7.3307	7.01845	7.38571	7.64384	7.77204	7.81723	7.85566
7894280	control	7.60183	7.52883	7.58037	7.64742	6.66742	7.16979	7.00268	6.91585
7894281	control	6.38064	5.89808	5.71424	6.23006	6.07741	6.19143	6.18232	6.07613
7894282	control	11.3237	11.6716	11.4235	11.8445	11.6652	11.5987	11.9586	11.8856
7894283	control	7.21236	6.86683	6.61883	6.55573	6.27357	6.50439	6.43863	6.15246
7894284	control	10.9665	11.2056	11.4694	11.5425	10.7136	11.3901	11.1847	11.3291
7894285	control	6.44294	6.7396	6.13415	6.22126	6.07395	6.16382	6.30808	6.09214
7894286	control	5.89085	6.0736	5.51977	5.73094	5.968	5.68109	5.98625	5.60437
7894287	control	6.09534	5.87043	5.90322	6.21055	5.99443	6.06626	6.12962	5.6738
7894288	control	7.97247	7.87979	7.78959	7.87369	7.65081	7.7922	8.06957	7.86151
7894289	control	11.2057	11.6986	11.3795	11.651	11.6775	11.7741	11.796	11.7845
7894290	control	6.74081	6.76568	6.66474	6.62906	6.74566	6.98767	7.14998	7.17701
7894291	control	8.26398	8.38316	7.92901	8.26566	8.2884	8.48039	8.36462	8.52127
7894292	control	6.26679	6.10852	5.88264	6.06609	6.53916	6.04439	6.47573	6.10852
7894293	control	9.2262	8.7426	8.94555	8.47831	8.38714	8.67724	8.43112	8.56409
7894294	control	11.9404	12.0382	11.9211	11.9025	11.4109	11.5909	11.8521	11.6737
7894295	control	10.0835	9.87455	9.32931	9.78713	9.79076	10.1434	9.96963	9.98403
7894296	control	6.59991	6.67243	6.72792	6.84549	6.50779	6.59991	6.35755	6.75489
7894297	control	7.07108	7.27612	6.79442	7.25201	7.06758	6.9542	7.3669	7.11999
7894298	control	7.64096	7.42227	7.48977	7.62902	7.5141	7.57632	7.83039	7.78747
7894299	control	7.93509	7.46347	6.78854	7.13052	7.07912	6.96149	6.90344	6.86778
7894300	control	5.92329	6.05072	5.76666	5.59139	5.89865	5.87064	5.93078	5.93034
7894301	control	7.64688	7.32437	7.50902	7.45685	7.44288	7.70571	7.8675	7.73837
7894302	control	5.72276	5.7404	5.59434	5.80735	5.60625	6.34369	5.95532	5.91472
7894303	control	6.84347	6.40842	6.38058	6.17506	6.28282	6.45957	6.79202	6.59628
7894304	control	11.7318	11.724	11.5954	11.4834	11.5833	11.8389	12.0398	11.7511
7894305	control	7.88865	7.77251	7.58955	7.65959	7.76753	7.70163	8.06301	7.91024
7894306	control	10.2469	10.6266	10.1265	10.4656	10.3465	10.6258	10.7586	10.4411
7894307	control	12.699	12.6846	12.4808	12.3683	12.464	12.716	12.6798	12.3701
7894308	control	8.78004	8.79514	8.64037	8.69741	8.7238	8.81165	8.68358	8.58483
7894309	control	8.73517	8.73848	8.14524	8.64517	8.42178	8.75995	8.54806	8.60944
7894310	control	5.61471	6.37504	6.24793	6.50779	6.04439	5.97728	6	5.90689
7894311	control	5.50587	5.79462	5.39068	5.60858	5.56111	5.63566	5.63799	5.38151
7894312	control	6.13916	6.18575	6.1785	6.30631	6.5493	6.60071	6.34674	6.33841
7894313	control	5.963	5.77675	5.74167	5.70627	5.43518	5.68969	5.66618	5.2997
7894314	control	6.66742	6.49428	5.97797	6.16462	6.13633	6.69526	6.05598	6.37946
7894315	control	10.2956	10.5321	10.6042	10.7229	10.1425	10.4673	10.4756	10.5197
7894316	control	11.1565	11.196	11.0036	11.1424	11.1661	11.4859	11.3222	11.2224
7894317	control	5.50561	5.39068	5.18316	5.20734	5.62958	5.40929	5.65445	5.22251
7894318	control	6.38141	6.41049	6.17627	5.92118	6.43181	6.64928	6.41472	6.51499
7894319	control	5.84413	5.62874	5.22869	5.70433	5.35914	5.75607	5.71939	5.75052
7894320	control	10.8077	10.5745	10.579	10.784	10.7111	10.6758	10.6095	10.6944
7894321	control	8.18077	8.55414	8.31367	8.48382	8.59264	8.25076	8.54637	8.63662
7894322	control	6.17051	6.25531	6.12869	6.23244	5.7558	6.00818	6.0245	5.62286
7894323	control	5.49481	5.27288	5.22663	5.26569	5.15015	5.57178	5.57801	5.2421
7894324	control	11.8259	11.8601	11.763	11.742	11.7703	11.7944	11.9679	11.8931
7894325	control	6.18928	5.88861	6.03879	5.88662	5.72231	5.9524	6.11903	5.65644
7894326	control	5.71366	5.3393	5.28493	5.33974	5.2835	5.51259	5.56681	5.27257
7894327	control	5.79439	5.85367	5.42756	5.56346	5.58292	5.9388	6.04203	5.51341
7894328	control	6.57421	6.22714	6.34724	6.02554	6.17905	6.46317	6.55451	6.46525
7894329	control	6.82191	6.50942	6.52103	6.65698	7.01327	6.89152	7.05426	7.24942
7894330	control	6.38492	6.09151	5.74868	5.98	5.89477	5.77753	5.81057	5.60807
7894331	control	9.8077	10.1679	9.44057	9.91816	9.32534	9.88096	9.65372	9.8676
7894332	control	5.85798	5.75489	5.80735	5.67243	5.97728	6.22882	5.70044	6.39232
7894333	control	6.00387	5.9541	6.02628	6.06181	5.67796	5.86315	6.19982	6.06587
7894334	control	5.57681	6.08602	5.29624	5.44619	5.18969	5.78316	5.85309	5.70043
7894335	control	7.40167	7.28515	6.88301	6.84783	6.92308	7.27909	7.06917	7.01118
7894336	control	8.76464	9.39079	8.8348	9.45898	9.41184	9.29534	9.37628	9.60594
7894337	control	6.31771	6.15306	5.81677	6.08119	6.56528	6.31772	6.22419	5.98341
7894338	control	5.50678	5.4545	5.31916	5.51863	5.31699	5.4545	5.77642	5.48692
7894339	control	5.47491	5.54652	5.22555	5.48509	5.49692	5.6857	5.62671	5.20401
7894340	control	5.64386	5.72792	5.64386	5.71603	5.71603	5.78136	5.72792	5.58478
7894341	control	11.2402	11.4769	11.0982	11.5264	11.8125	11.9918	12.0376	12.0519
7894342	control	6.84057	6.37162	6.44094	6.09817	6.31308	6.8388	6.62918	6.72419
7894343	control	6.56416	6.37514	6.57741	6.4472	6.77497	6.41995	6.86071	6.48432
7894344	control	5.70765	5.39378	5.50901	5.73756	5.69639	5.64609	5.70987	5.57336
7894345	control	6.14975	6.58496	6.04439	6.53916	6.16993	6.40939	5.93074	6.47573
7894346	control	8.20592	7.67011	7.82911	7.68983	7.08702	7.39403	7.23585	7.38378
7894347	control	6.43535	6.17712	5.97942	6.24618	6.11985	6.20683	6.072	6.21785
7894349	control	5.41208	5.49717	5.20671	5.49919	5.5294	5.66862	5.54598	5.51205
7894350	control	7.59476	7.88326	7.51663	7.79383	8.12407	8.27228	8.35664	8.30496
7894351	control	7.03978	6.76826	6.76745	6.94103	6.88593	7.28028	7.20733	6.62833
7894352	control	7.30829	7.13927	7.2338	6.90037	6.73	6.99972	7.04815	7.09763
7894353	control	6.10677	5.91641	5.7197	6.04416	6.08901	6.15291	6.00953	5.77522
7894354	control	7.23682	6.80946	7.09568	6.88504	6.25862	6.40849	6.54902	6.37662
7894355	control	8.35731	8.02457	8.00878	7.97278	7.61495	8.30321	8.29213	8.25375
7894356	control	7.25505	7.35467	6.70864	6.55069	7.20297	7.18107	6.99334	6.95516
7894357	control	5.69634	5.53841	5.54855	5.61387	5.57873	5.71172	5.7287	5.35662
7894358	control	6.32754	6.38135	5.75542	6.1428	6.19374	6.36371	6.10013	6.02874
7894359	control	5.9775	5.61471	5.72792	5.61471	5.72792	5.9542	5.83799	5.50106
7894360	control	6.74674	6.36215	6.72108	6.14616	6.12184	6.42225	6.59585	6.35659
7894361	control	7.06573	7.12901	6.9204	6.82933	6.73282	6.95158	7.71276	7.21768
7894362	control	5.70893	5.76764	5.95062	6.00666	5.33089	5.83267	5.91724	5.38244
7894363	control	11.3112	11.7809	11.2866	10.6555	10.5018	10.5594	11.1954	10.9278
7894364	control	6.35222	6.273	5.94949	5.82413	6.01103	6.2267	6.4721	5.91291
7894365	control	5.52801	5.66863	5.33886	5.30425	5.33085	5.71366	5.66095	5.51375
7894366	control	12.1074	12.1889	12.059	11.8702	11.629	11.8628	11.8684	11.7432
7894367	control	8.3376	8.40076	8.18081	8.36939	8.864	9.22943	9.32038	9.29486
7894368	control	6.49909	5.79483	5.85561	5.97052	6.07487	6.3935	6.02917	6.0824
7894369	control	9.13818	9.12894	8.6237	9.09804	9.1643	8.66245	9.10231	9.17701
7894370	control	6.36255	6.29743	6.53524	6.24433	6.1496	5.85337	6.29121	5.8039
7894371	control	6.8962	6.79423	6.90639	6.78903	6.61632	6.75822	6.76506	6.49494
7894372	control	12.573	12.2284	12.3714	12.3723	12.3086	12.2971	12.4393	12.2466
7894373	control	7.06361	7.03657	6.94137	7.10031	6.87932	6.90599	6.85382	6.70482
7894374	control	11.1752	11.3023	11.0941	11.3964	10.9772	11.2264	11.3037	11.3784
7894375	control	10.183	10.2167	9.92265	10.2581	10.0623	10.2859	10.4289	10.3508
7894376	control	10.0103	10.277	9.69137	10.0159	9.94474	9.96695	10.0503	9.97653
7894377	control	5.74493	5.83804	5.39263	5.88244	5.64386	5.85798	5.88264	5.56596
7894378	control	6.5957	6.10059	5.97814	6.25486	6.00302	6.30634	6.30974	6.15409
7894379	control	10.9523	11.2241	10.8367	11.3407	11.2485	11.3846	11.5681	11.6228
7894380	control	10.7721	10.6831	10.639	10.5371	10.7043	10.7441	11.1004	10.7308
7894381	control	6.27902	6.04338	6.03331	5.9273	6.11591	6.27858	6.08823	5.94976
7894382	control	11.5109	11.4005	11.2927	11.4107	11.3698	11.3779	11.5564	11.2681
7894383	control	6.31402	6.3261	5.71538	5.96524	6.32955	6.48537	6.17997	5.98363
7894384	control	7.27849	7.55487	7.24499	6.98208	7.05614	7.21248	6.98716	7.40644
7894385	control	8.04803	7.71897	7.32101	7.71865	8.1015	8.06172	8.22018	8.00199
7894386	control	7.79937	8.20913	8.23275	8.19237	8.02005	8.5052	8.56517	7.88398
7894387	control	5.61278	6.00141	5.79835	5.73841	5.41507	5.79774	5.99812	5.39191
7894388	control	7.30401	7.50675	7.24328	7.10177	7.55353	7.2596	7.28205	7.22389
7894389	control	9.89487	10.2322	9.83691	10.2998	10.0975	10.1521	10.4532	10.584
7894390	control	6.22318	6.24465	5.96832	6.10554	6.23131	6.25686	6.23915	5.9181
7894391	control	6.4644	6.2487	6.34472	6.06464	6.39219	6.40894	6.67214	6.53893
7894392	control	12.3666	12.1076	12.1094	12.1805	12.2564	12.2379	12.2446	12.2732
7894393	control	5.78049	5.70589	5.28237	5.69374	5.84418	5.98848	5.94992	5.68417
7894394	control	6.12263	5.94402	6.03126	6.02935	5.82331	5.88458	6.25145	5.76479
7894395	control	11.6099	11.6897	11.4594	11.3542	11.587	11.7973	11.9729	11.6941
7894396	control	6.60242	6.28112	6.19464	6.03042	6.05104	6.35203	6.24801	6.2105
7894397	control	5.62631	5.54948	5.36581	5.37431	5.50085	5.64853	5.5329	5.2425
7894398	control	6.52986	6.6748	6.2331	6.51893	6.52627	7.00533	6.48306	6.72861
7894399	control	7.86409	7.65864	7.64928	7.49205	6.8545	7.20117	6.9981	7.06691
7894400	control	7.6665	7.53755	7.53153	7.45356	7.43103	7.82659	7.38489	7.605
7894401	control	6.52582	6.66036	6.4257	6.4041	6.33439	6.6693	6.55303	6.43797
7894402	control	11.2237	11.3665	11.0984	11.09	10.9455	11.2013	11.3087	11.2725
7894403	control	6.38449	6.19941	6.10534	5.95249	5.98023	6.08488	6.21841	6.05011
7894404	control	11.743	11.9815	11.755	11.7984	11.4939	11.5463	11.7649	11.6724
7894405	control	6.47984	5.98593	6.51969	6.41075	6.20407	6.31589	6.43335	6.17455
7894406	control	11.0296	10.8771	10.7804	10.9323	10.9257	11.1259	10.9405	11.1507
7894407	control	6.22973	5.88144	5.72766	6.04754	5.83278	6.09615	6.51634	5.93252
7894408	control	8.01269	7.36801	7.43631	7.47663	6.9088	7.20137	7.10076	7.09151
7894409	control	6.77768	6.70655	6.43888	6.52134	6.5251	6.52134	6.67334	6.65311
7894410	control	6.07629	5.98006	5.93269	6.06785	5.6677	5.93992	5.7167	5.54219
7894411	control	10.8808	11.0861	10.7955	10.6713	10.7315	11.0275	10.9054	11.0432
7894412	control	9.5387	9.60657	9.1718	9.35057	9.71634	9.85319	9.86427	9.68041
7894413	control	11.1396	11.6618	11.0571	11.5555	11.5529	11.5389	11.7063	11.8402
7894414	control	5.83267	5.64738	5.33795	5.82603	5.44481	5.8522	5.75053	5.48588
7894415	control	6.37117	6.07124	6.4436	6.06772	5.76381	5.959	5.80896	5.5786
7894416	control	9.98245	10.3813	9.81113	10.0477	10.2777	10.2152	10.4161	10.3377
7894417	control	5.85766	5.74918	5.26068	5.52356	5.59887	5.73538	5.77272	5.44501
7894418	control	8.61194	8.28613	8.13985	8.49513	8.37716	8.5029	8.62996	8.67745
7894419	control	8.10852	7.87036	7.98868	7.77479	7.57743	7.81378	8.48784	7.44294
7894420	control	6.5376	6.29915	6.29064	6.49361	6.5359	6.73857	6.69694	6.69266
7894421	control	11.4947	11.6893	11.3052	11.7029	11.9538	11.8113	11.9615	11.9601
7894422	control	8.18128	7.71447	7.81027	7.10894	7.89827	8.21173	7.7956	7.81811
7894423	control	6.84281	7.07383	6.79676	6.8186	7.03455	6.95401	6.94943	6.80546
7894425	control	5.95002	5.65623	5.69508	5.75848	5.39579	5.70476	6.05395	5.71397
7894426	control	6.32705	6.0226	6.19698	6.22302	5.96602	6.32877	6.30692	6.10164
7894427	control	6.51057	6.65551	6.3332	6.01577	6.23989	6.80328	6.88744	6.68316
7894428	control	9.1486	9.29942	8.76406	9.25957	9.25384	9.3542	9.64618	9.52219
7894429	control	10.6448	10.8833	10.643	10.6555	10.2399	10.5515	10.3734	10.6443
7894430	control	8.5395	8.03659	8.05128	7.75102	7.295	7.6651	7.53926	7.42378
7894431	control	10.7587	11.0507	10.7041	11.1008	11.1338	11.197	11.3573	11.5063
7894432	control	8.18766	7.74265	7.99374	7.8342	7.6885	7.74737	7.75781	8.12455
7894433	control	10.5834	11.1054	10.7694	10.646	10.8037	10.8067	11.357	10.9746
7894434	control	7.43632	7.41568	7.21731	7.48696	7.52057	7.53491	7.51729	7.45367
7894435	control	8.92641	8.99762	8.6187	8.82541	8.53886	8.60648	8.65099	8.62294
7894436	control	9.61791	9.61578	9.40159	9.62252	9.71168	9.67809	9.95819	9.78044
7894437	control	8.2874	8.44533	8.08465	8.0912	7.61589	7.39964	7.45973	7.5808
7894438	control	8.40249	8.6441	8.12993	8.47537	8.61722	8.81218	9.12394	9.20268
7894439	control	12.1026	12.1309	12.0455	12.2164	11.5195	11.6853	12.1502	11.9018
7894440	control	7.59939	7.2573	7.05967	6.67224	7.21297	7.55218	7.39853	7.70815
7894441	control	5.95251	5.97071	5.45006	5.72432	5.2835	5.73457	5.85777	5.36651
7894442	control	6.26276	6	5.82137	5.95378	6.06403	6.11596	6.07487	5.94354
7894443	control	7.33837	7.08505	7.33762	7.83545	7.17028	7.83891	7.15853	7.60447
7894444	control	10.0154	10.0439	9.7735	9.81939	9.62951	9.76907	9.89741	9.90534
7894445	control	6.11631	5.99489	6.05484	6.0621	6.02368	6.35153	6.27217	5.98634
7894446	control	7.07127	6.56464	6.84742	6.88192	6.76046	6.79954	6.66026	6.5561
7894447	control	8.3725	8.27096	8.51918	8.36133	7.18831	7.72616	7.3481	7.5688
7894448	control	5.70736	5.85124	5.56371	5.69593	5.47573	5.67215	5.78726	5.57913
7894449	control	9.69137	9.37401	9.28229	9.30681	9.51223	9.46189	9.91251	9.51971
7894450	control	5.9542	5.75489	5.73596	5.64386	5.63145	5.6023	5.82003	5.80735
7894451	control	7.71425	7.65821	6.89482	7.15987	7.85175	8.01681	7.89482	7.08746
7894452	control	5.75628	5.7047	5.88159	5.86235	6.03623	5.80433	5.95155	6.24065
7894453	control	8.44319	8.34839	8.57027	7.65181	6.57493	6.34923	6.64096	6.30735
7894454	control	6.03226	5.50043	5.50615	5.91591	5.43125	6.18597	6.26073	5.24441
7894455	control	6.29606	5.88526	6.11725	6.43368	6.41049	6.36926	6.39395	6.34503
7894456	control	7.42116	7.27842	6.81473	7.18579	7.02633	7.23256	7.08586	7.06222
7894457	control	7.11333	7.01267	6.61592	6.56106	6.90746	6.74387	6.97532	6.67744
7894458	control	5.37659	5.48587	5.12268	5.42892	5.49914	5.67215	5.43826	5.55832
7894459	control	10.24	10.6607	10.271	10.5914	10.4626	10.764	10.7728	10.8295
7894460	control	12.9472	12.7373	12.7956	12.8004	12.8337	12.83	12.8165	12.7839
7894461	control	7.29037	7.23579	7.14488	6.86325	7.12615	7.54456	7.26975	7.39938
7894462	control	6.21313	6.04418	5.95	6.13351	5.97499	6.42	6.2332	6.09942
7894463	control	5.62438	5.28666	5.10046	5.29777	5.42587	5.45518	5.461	5.33115
7894464	control	9.23156	8.82304	8.77095	9.06904	8.82911	8.963	8.89862	8.80863
7894465	control	6.44692	6.486	6.028	6.32912	6.20749	6.7055	6.67492	6.8032
7894466	control	7.38006	6.86591	6.82473	6.85601	6.93202	7.1129	6.94892	6.78735
7894467	control	7.70518	7.399	7.11133	7.4187	7.75652	7.49411	7.92511	7.54113
7894468	control	6.06386	5.98468	6.09842	5.86585	5.52019	5.92471	5.86561	5.72987
7894469	control	12.7668	12.7126	12.6154	12.6464	12.6112	12.5504	12.6528	12.6089
7894470	control	10.4265	10.2784	10.203	10.338	10.5703	10.7463	10.9861	10.8302
7894471	control	13.3083	13.2263	13.3721	13.2275	13.4613	13.4217	13.4622	13.5096
7894472	control	6.16137	6.06251	5.88078	6.09838	5.8199	6.6876	6.04623	5.97909
7894473	control	6.15289	6.52336	5.94276	5.81124	6.07638	6.51203	6.08451	5.90161
7894474	control	7.71542	7.29784	7.391	7.37962	7.79803	7.70903	7.76907	7.63856
7894475	control	8.56564	8.32155	8.19341	8.32025	7.89895	8.10929	7.69018	8.06327
7894476	control	7.05506	6.72832	6.78209	6.8605	6.9749	6.42362	6.97796	6.87736
7894477	control	5.68437	5.24477	5.2835	5.19921	5.26454	5.48586	5.62454	5.02188
7894478	control	7.95959	7.9266	7.93074	7.54197	7.72335	8.24916	8.20915	8.09399
7894479	control	10.7678	10.8008	10.6833	10.7432	11.1722	11.1192	11.4426	11.3769
7894480	control	8.32881	8.26867	8.09321	8.27459	8.3124	8.1937	8.50241	8.29651
7894481	control	12.6041	12.3074	12.4311	12.4824	12.5058	12.5183	12.5244	12.4964
7894482	control	6.92854	6.57598	6.58277	6.4137	6.60885	6.73973	6.67365	6.53607
7894483	control	6.70237	6.42478	6.01785	6.01904	6.05524	6.36731	6.09554	6.4031
7894484	control	7.14069	7.53682	7.19414	7.33839	7.55905	7.13295	7.42095	7.23603
7894485	control	12.7175	12.4232	12.5984	12.3775	12.4073	12.8248	12.7875	12.6542
7894486	control	6.11819	5.87438	5.81295	6.09857	5.70314	5.97952	5.69902	5.4591
7894487	control	5.52322	5.39597	5.36657	5.48066	5.41629	5.63218	5.56692	5.34922
7894488	control	6.45243	6.12141	6.08564	6.17574	5.86257	5.94899	5.98092	5.63775
7894489	control	10.3069	10.6026	10.3035	10.709	10.8222	10.6764	11.0935	11.0584
7894490	control	7.60896	7.45267	7.25135	7.70786	7.54223	7.51291	7.68394	7.3639
7894491	control	6.76803	6.98567	6.56689	6.53699	6.6902	7.06857	6.68722	6.30653
7894492	control	10.9351	11.0606	10.7705	10.8311	11.0572	10.682	10.9504	10.9839
7894493	control	8.86796	8.51755	8.63301	8.37162	8.46525	8.49507	8.72866	8.67242
7894494	control	8.49026	7.8044	7.94042	7.75887	7.945	8.32782	8.2315	8.05391
7894495	control	7.02678	7.27602	7.17328	7.45314	7.78092	7.17755	7.67664	7.50381
7894496	control	11.5733	11.9862	11.3868	11.7841	11.616	11.861	11.9412	11.9464
7894497	control	6.71648	6.62337	6.22486	6.63604	6.42913	6.54251	6.52444	6.47914
7894498	control	11.4434	11.2871	11.2401	11.4493	11.7249	11.6719	11.918	11.7151
7894499	control	11.4286	11.1734	11.2038	11.059	11.2965	11.2231	11.1027	11.2217
7894500	control	5.63421	5.60703	5.29445	5.56012	5.37959	5.38742	5.4991	5.3467
7894501	control	12.4681	12.4222	12.3762	12.1645	12.6184	12.5267	12.5018	12.5766
7894502	control	6.15215	6.1189	5.89087	6.03745	5.9202	5.87776	6.15393	5.95583
7894503	control	6.88251	6.54064	6.66416	6.70642	6.78535	6.86991	6.65799	6.93496
7894504	control	6.50685	7.63574	6.90454	7.47624	7.55188	6.78381	6.81265	7.64086
